domain,direction,source_text,target_text,quality_flags,len_ratio,flag_duplicate,english_score_src,english_score_tgt,fijian_score_src,fijian_score_tgt,num_flags
idiom,fj->en,Voci vaka vudi,"[Literal Translation:Easily peel like a vudi.] [Meaning:A person’s explanation is very clear and easily understood. | Something done very easily, quickly with no effort, such as in removing the skin of plantain fruit, to gush forth with the whole story. Fijian Idioms (listed in alp habetical order) B . baca kuita . Literally translated as “octopus bait.” The expression is usually used when enticing someone. In conversation, someone may ask in jest, “O iko baca cava?” What bait (enticement) are you using? The reply is, “Na baca kuita.” This implies something entici ng that will surely succeed! 2. E sega ni dua na nomu baigani eke . Literally translated as, “It’s none of your eggplant” meaning ‘It’s none of your business.’ 3. Vunibaka ga sa tevoro . Literally translated as “The banyan tree is the devil!” It means that a big person may on first impression look very impressive but beware as he can be dangerous too. 4. mate vakabalabala . Literally translated as “To die like a fern tree.” The idiom indicates that someone died childless, like a fern tree (balabala). The fern that grows abundantly in forests does not have suckers or seeds.(Editor’s Note: It grows through its spores.) 4. Vosa mada o iko, e rovu e liu na batimu. Literally translated as, “Please go ahead and talk, because your teeth sprouted first.” The expression is usually said in jest when two people talk at the same time. One will say, “Please go ahead and speak. You are my elder. Your teeth sprouted first.” 5. Basu bawara. Literally translated as “To break open an unopened flower shoot.” Bawara is the spathe (unopened flower shoot) of the coconut palm. A spathe bursts open as it dries and matures, and reveals its flowers. It means that a person (usually young) wants to brea k free of discipline in the home, village or the workplace. The Flying Fox a fruit and insect eating bat is the inspiration of 4 idioms. 6. (Slang idiom used especially amongst young people) beka ni bogi Literally translated as ‘the night bat” (Slang) A person who is active only at night. 7. lako vakabeka or vuka vakabeka. Literally translated as ”to go like a bat” or “to fly like a bat.” It means that someone takes his own food when going on a journey or that someone finds one’s own food and thus is not dependent on others. (Sometimes it has subtle connotations of someone being westernized!) 8. samusamu beka means that someone stands around idly while others are working. 9. tuvani vaka bati ni beka Literarily translated as “Very neatly arranged like the teeth of a bat. 10. gunu wai ni bele . Literally translated as ”To drink the boiled juice of the hibiscus spinach (bele) (which is unpleasant!).” It means that someone is humiliated and / or being reprimanded. The reef heron (belo) is the subject of 2 idioms: 11. domo ni belo Literally translated as “The cry of a heron.” It means that an individual has had a very light meal, perhaps just a cup of tea for lunch or dinner. 12. Sa suru na belo . Literally translated as “The heron has sneezed.” It means that the allocated work for the day is done. It has been completed. Fijian idioms on bici, the banded rail bird . 13. Ketekete ni bici na lomalagi translated as “It is a fine clear sky with light strips of cloud, like the breast of the bici.” 14. E lauta na bici na kena ikolo . Literally translated as “The bici bird gets hit with the projectile meant for it.” It means that someone gets a just punishment. The punishment fits the crime. Fijian idioms on the ‘coconut’ shell cup . 15. bilo cicila . Literally translated as, “Like a leaky cup.” It means that someone cannot be relied upon. 16. bilo vata (usually said in jest as in Daru sa bilo vata or Kedaru sa bilo vata . Usually said as a joke by a man to a woman “Let’s share the same cup” It implies that they have much in common, and should have an intimate relationship. 17. vakabilo (Literally translated as “S/he has a cup.” It means that someone has occult powers derived from pouring a cup of yaqona (kava) to an evil spirit. Another meaning of vakabilo in a positive sense is someone of chiefly rank who has been installed by having been given the official cup to drink. The individual has been given the ceremonial cup of yaqona ( vagunuvi ) to the chiefly position s/he has been installed in. 18. Dui seva ga na bua ka tea : Translation: You will reap the bua (frangipani) that you planted. Meaning: You will reap what you sow. (Usually said when something bad happens to someone whose evil/negative behavior may have caused it.) 19. Maca na wai ka boko na buka . Literally translated as “There’s no more water and the fire has gone out” It means that the cupboard is bare in the sense that there is no more kava, tobacco, food etc. 20. vakabula ika levu Literally translated as “The big one (fish) got away”. It means that you missed your big chance. The big fish was saved (by escaping). . 21. kana buta Literally translated as “to eat food that is cooked and ready.” This refers to a person who expects to be fed or rewarded as if he had helped substantially in the work activity. 22. Au butuka tu . Literally translated as “I am standing (on) my ground.” This is a defiant response (said in a good natured way) to someone from another place who is acting with presumption. This might be said by a Vitilevu highlander to someone from the smaller islands, a kai-yanuyanu. 23. butu cala Literally translated as “to put one’s foot on slippery ground.” It means that someone makes a gaffe of impropriety in traditional custom, such as speaking out of turn in a formal situation. C 1. kana cagi Literally translated as “to eat wind!” It means that someone has nothing to eat. 2. tamata vakaicaqe Literally translated as “someone capable of kicking!” It implies that a particular individual is an influential person. Implies that one is rich and powerful. 3. caqe veva Literally translated as “to kick paper around” It means “to fool around, doing nothing.” 4. Sulukui na vudi, e dua e cika? Sulukui na vudi refers to ripening stalks of plantain that are cut and covered with leaves on the ground but they do not deceive the kikau birds. e dua e cika? Does someone have conjunctivitis? (That s/he is not able to see that the ripe plantain are concealed with leaves) It means (in conversation) ,”You are trying to hide something from me as if I cannot see clearly. 5. malumalumu vakacikinovu Literally translated as “looks weak like a centipede.” It means that a man may looks harmless but is dangerous like a centipede, 6. cokacoka na vula . Literally translated as “trying to strike the moon (vula) with a spear.” It means that one is too ambitious, striving for the impossible, This idiom often refers to a person desiring a certain romantic match that is impossible. 7. E dua ga na siga ni cola qele . Literally translated as “It is only one day of carrying soil.” Meaning as expressed in a conversation: “Let’s try hard to finish this work; we surely can finish it today.” 8. curu vale Literally translated as “to enter a house or to sneak into a house. Meaning: To abscond with someone else’s spouse. Refers to a man taking another man’s wife or taking in a mistress. 9. tamata curu -suka Literally translated as “person entering in and out” Meaning: An offender who is regularly in and out of prison. D These two idioms use the word “daba”. It refers to mud lobsters and rock lobster crabs having their seasonal egg bearing plump (with considerable meat) around April. . Sa daba o iko! Meaning: “You’re awesome, you’re great!” 2. Sa daba! Meaning: “That’s marvelous” 3. vaka e cavu na dalo matua . Literally translated as ‘like mature taro being pulled out of the ground easily.” It means that something is done easily and quickly. 4. Na dalo e tei ka vakasulina . Literally translated as “Taro is planted and has suckers.” It means that a woman has responsible, caring parents who must be approached traditionally by a suitor seeking her hand in marriage. 5. kena na isamu ni dawa . Literally translated as “S/he has been struck by the projectile used to bring down lychee fruits from the tree.” It means that someone has suffered from someone else’s actions. . 6. Tara na dike ni niu qai kevu . Literally translated as “touched the ‘dike’, the central branch of a bunch of coconuts then fell.” This assumes that someone climbed a coconut tree (to get coconuts) but quit the effort after reaching close to the (dike) goal. It means that someone did not accomplish what he set out to do. 7. vakuli-ni-dilo: Literally translated as ‘like the bark of a dilo tree. (Dilo is a seaside tree used for making wooden drums, furniture, boat keel) It means that a man is very strong, implying that he is not easily hurt and having tough skin. 8. waiwai dilo : Literally translated as “dilo oil.” (The dilo tree has nuts that is used for oil for body massage.) It means “to sweet -talk someone to get what is wanted.” 9. Na nomu dodomo sa vaka e dua na tiaina dreu . Literally translated as “Your love is like a ripe baa.” It means that it is ‘puppy love’. It won’t last. 10. dramica na vusi Literally translated as, “The cat licked it up” It means that some food or item is so relished / desirable that it disappeared quickly, or something has been stolen secretly. 11. Sa dre ko Malolo . Literally translated as, “Malolo is pulling” or “The sun is setting.” (Malolo Island is in the west of Vitilevu Island, off the coast of Nadi). It may mean that something is coming to an end. It can also mean that time is being wasted in idleness. 12. Dromu na vula, dromu vata kei na kena kalokalo . Literally translated as. “The moon sets and its star sets with it.” It means that the death of one individual can quickly bring on the death of a spouse, close relative or associate. 13. Dua mai keri! Literally translated as “Your turn!” (to speak, tell a story, entertain the group). This is said by someone, in a pleasant tone, who has just finished telling a yarn. 14. Dui mate ga ena nona ucu ni vatu . Literally translated as “Each person is ready to die defending his home territory.” It means that there is a close attachment to the land and when cornered, a Fijian will fight to the death. 15. ucu mai duru : Literally translated as “Taking out of the knee” or “Like a nose growing out of the knee. It means that it is fiction, unbelievable, a tall tale. F & G 1. Meca i a fika ga, or Meca qo na fika ga . Literally translated as, “The thing is to think it through” It means that ‘things will be done or solved in due time (by hook or by crook!) 2. sili vaka ga (siliva vaka maina) Literally translated as “to bathe like a duck or a mynah bird” Usually said to a child who takes a quick, superficial bath, not bathing properly. 3. dau gasa yawa Literally translated as “always wanting something that is inaccessible.” This is often said of an individual who stays away from home, feeling more comfortable elsewhere. 4. Daru qai laki sota ki na gasau leka . Literally translated as, “We will meet next at the place where the short reed grows (at Bua, supposedly the jumping -off place to the next world, after death). It means that we are not likely to meet again 5. silima na gau ni dali Literally translated as “to dive for the middle (rather than the end) of a rope fallen in the water.” It means that someone intrudes in a conversation. 6. Mo muria na nomu gaunisala . Literally translated as “You should follow your appropriate path .It means that one is to follow proper protocol, as in the formalities of entering a village, or approaching a chief. K 1. vakaseuta na bure ni kadi Literally translated as “to scratch into an ant’s nest” It means “to stir up trouble.” 2. Sa kala na matanisiga . Literally translated as “The sun is setting.” It means that someone is getting old. 3. matai via kana vuaka . Literally translated as “The carpenter who wants to eat pork” It refers to a person who might pretend to be hard working and skilled but is only interested in how the work is rewarded. 4. Sa kua la na kana! Literally translated as “I do not feel like eating.” It implies playful flattering words said to a pretty girl. It implies that she is so pretty that an admirer looking at her has filled his stomach up that he does not feel like eating. . Kana, kana! Ka o lakova mai . Literally translated as “Eat, eat! That’s what you came for.” Usually said when teasing a friend who is passing by during a meal and is invited to join in.]",has_digits|length_ratio_high,888.1428571428571,False,0.0,0.31456043956043955,0.0,0.03205128205128205,2
dictionary,fj->en,ga,". n. duck. ga ni vatu peregrine falcon, rather rare in fiji. ga loa (or) ga ni viti pacific black duck, common wild duck at rivers and coastal shores. syn. (lau) p ato. idiom: sili vaka ga lit., bathe like a duck, said to a child who takes a quick, superficial bath, not bathing properly. idiom: tamata daku ni ga person who cannot listen or follow instructions. words flow off as water from a duck ’s back, an anglicism. ga . only, just, a particle used with some words to limit them: wale ga only. wale ga oqo just now. o",too_short_or_empty|length_ratio_high,261.5,False,0.0,0.1414141414141414,1.0,0.1111111111111111,2
dictionary,fj->en,as,"custodians of the land. there was no permanent ownership in the sense that europeans understand, only usufruct, a right to use the land. it is a further complication in that many chiefs and elders considered that they alone had total control of the land, including the right to sell it, give it, or assign it to whomever they liked. it has been a fabrication to impose the notion that the land belonged to the people. curiously also, the notion persists, even today, that native land is to remain native land, forever",too_short_or_empty|length_ratio_high,258.5,False,1.0,0.42857142857142855,0.0,0.0,2
dictionary,fj->en,was,"unknown among fijians of the highlands of viti levu. saqamoce v. to cook overnight, to be ready for eating the next morning, often done for cassava, via, or ivi that can be hard, almost woody. vakasaqa, vakasaqa v. to cook. na dau ni vakasaqa the cook. na vakasaqa nei losana losana’s cooking. saqa, saqata . v. to bump into, collide with. idiom: saqamua prostitute (insulting term), woman of loose morals. mua bum. saqa, saqata . v. to oppose, go against. saqata na nona vakatutu oppose his/her proposal. verb normally used the transitive form saqata. saqata . n . a space little used (part of a room, house, village, nearby bush). saqata . n. space in between two things. internode (of a plant with nodes, such as bamboo, yaqona. syn. tagau, tagona. saqata . n . road.",too_short_or_empty|length_ratio_high,256.6666666666667,False,1.0,0.21374045801526717,0.0,0.030534351145038167,2
dictionary,fj->en,mira,"adj . faded, withered, usually of flowers. mira, miraca, miraka v. to sprinkle (of pepper or salt, for example, though salt was never spinkled formerly, and pepper was unknown), sow (seeds, again a modern practise), to scatter (powder, fine grain). also vakamira, vakamiraca. “mirchaa” (hindi) n. chilli pepper, originally a central american plant, introduced by europeans and/or indians, now very widely used by fijians. often pronounced as a fijian word mirij a. syn. boro gaga, rokete. a related hindi word is golmirch black pepper which is the “true” pepper, piper nigrum, grown commercially at wainadoi, namosi. chilli pepper has no scent but is much cheaper than black pepper which was the original “hot” ingredient of curry. idiom: tamata mirij a hurtful person, one whose words are biting, deceptive. miri, mirica, mirika v. to fall off or out, of many very small things (flowers from stem, fur from animal, hair from human head, light sprinkle of rain). sa miri tu na uluna. his/her hair has fallen out. sa miri",too_short_or_empty|length_ratio_high,255.0,False,0.0,0.1952662721893491,0.0,0.005917159763313609,2
dictionary,fj->en,i,". an attached prefix that indicates a noun adapted from a verbal root-form : isele knife (from the verb “cut” sele); idabedabe seat, chair, saddle (from the verb “to sit” dabe). some fijians prefer to see that “i” float alone, unattached to the noun.",too_short_or_empty|length_ratio_high,250.0,False,1.0,0.3488372093023256,0.0,0.0,2
dictionary,fj->en,ai,"n. locust, cicada, scientific name raeateana knowlesi (or tibicen knowlesi), that as nymphs live underground cm to . m deep, feeding on root juices, for years, lacking wings and reproductive parts. they emerge from the ground en masse around september, climbing trees, moulting (shed their hard skin) and develop wings. they live only two to three weeks, the female laying hundreds of eggs on plant leaves. shells of dead cicadas remain on the plants. the whole season lasts no more than two",too_short_or_empty|length_ratio_high,245.5,False,0.0,0.24691358024691357,0.0,0.0,2
dictionary,fj->en,as,"an attractant. genetic evidence with mitochondrial dna seems now clearly to indicate the protopolynesians brought jungle fowl to chile in long-range voyages. (science news, vol. , june , p. .) they also brought back the sweet potato kumala and retained the name from the americas. idiom: kana yava ni toa lit. eat chicken feet said to a child who is hyper-active, unable to sit still. idiom: solisoli vakatoa lit. giving like a rooster, that is, giving a gift and then taking it back, as a",too_short_or_empty|length_ratio_high,244.5,False,1.0,0.2857142857142857,0.0,0.011904761904761904,2
dictionary,fj->en,kana,"vinaka. it tastes good. na kanavalavala n. the part of the human head on each side of the temple, the part that moves when one eats. vakania na manumanu v. to feed the animals. idiom: kana bui ni vuaka. lit., eat pig ’s tail, refers to a child who cannot sit still, wriggling around like the tail of a pig. idiom: matai via kana vuaka. lit., carpenter who wants to eat pork, i.e., refers to a person who might pretend to diligence and skills but in fact is only interested in how the work is rewarded. idiom: sa kua la na kana! playful flattering words said before a pretty girl. implies she is so pretty that it puts you off your food. idiom: kana vosa to take verbal abuse, get complaints. idiom: kana e loma eats away inside (disease, hurtful words). e kana e loma vei au na nomu vosa. your words feel hurtful to me. idiom: kana, kana! ka o lakova mai. lit. “eat, eat ! that’s what you came for.” teasing a friend who is passing by during a meal, invited to join in.",too_short_or_empty|length_ratio_high,242.25,False,0.0,0.24598930481283424,0.0,0.06417112299465241,2
dictionary,fj->en,same,"meaning of daffy, when speaking about an odd person. it is believed that some people’s behaviour changes with the tide, be it full or low. one may ask then, when someone acts crazily, if it is low tide or high tide. the effect of the tide on people is remarked upon particularly in vanua levu, nasavusavu district, especially villages vivili and waivunia. those locals have a reputation of being daffy in relation to the tide. this is the source of many jokes and funny stories. syn. (colo east) dale, sauvou. . not commonly, but sonaua can occasionally have vulgar connotations when referring to a person, simply because of the coincidence that the sona part of the word means rectum. vulgarity will be indicated by context and tone of voice. soni, sonita v. to pierce or to prick with a sharp object, usually a knife or a needle in these modern times. in earlier times a piece of broken glass might be used, and before that, a sharp piece of seashell. also",too_short_or_empty|length_ratio_high,239.5,False,0.0,0.3333333333333333,0.0,0.0,2
dictionary,fj->en,ga,"ni vatu n. peregrine falcon. syn. (northern lau) tuitui. black head, breast, flank and thighs striped black on cream. staple diet is flying fox fruit bat, finches, pigeons, some sea birds. eyrie on cliffs, - white eggs with brown blotches. watling says the long pointed wings and long tail are distinctive. gano, ganova v. to gape or stare with desire, to lust after. gara, garata v. to snarl wildly, angrily, snort. ucu gara makes a wild angry face (or, simply) have large",too_short_or_empty|length_ratio_high,236.5,False,0.0,0.16049382716049382,1.0,0.012345679012345678,2
dictionary,fj->en,as,"“fijian ailments” (tauvimate vakaviti) that are not readily distinguished in western medicine by having their own name. see baubau, drimi. some fij ians believe witchcraft is the cause of raberabe, but this is a very common belief for virtually all illness or afflictions. rabo, rabota v. to lash, as in the act of whipping, or firing off a sling. sa raboti koya na vai. the stingray lashed him. veirabo lashing. vakarabota na laca flush out the sail (with the wind).",too_short_or_empty|length_ratio_high,233.5,False,1.0,0.275,0.0,0.025,2
dictionary,fj->en,not,"in war.) bau gave some of these breast-plates to viti levu chiefs who co-operated in accepting christianity and bauan leadership . syn. bulutoko also referring to breast-plates. civedre v. to roll or turn up the eyeballs, showing fatigue, unconsiousness, or impending death, or just as a gesture of boredom, or exasperation. syn. civele. civi, civia or civita v. to peel, pare, or chip off the skin (raw yams, taro, cassava; fruit such as wi). civicivi peelings. chipping or carving more deeply into the substance would be ceuta. see also sivi, sivita for a chipping action that would give shape, as to a club or spear, or even a pencil being sharpened.",too_short_or_empty|length_ratio_high,217.66666666666666,False,0.0,0.22123893805309736,0.0,0.0,2
dictionary,fj->en,o,". n. cloud. idiom: sa sega sara ga ni ra bau raica na kena o. they simply could find no trace of him/her at all. lit., they could see nothing at all of his cloud (a cloud hovers over every island, and is a distant",too_short_or_empty|length_ratio_high,213.0,False,0.0,0.24444444444444444,0.0,0.08888888888888889,2
dictionary,fj->en,is,"used for hanging people. anciently , fijians sometime hung up corpses; they never had a person hang as punishment until cakobau hanged his cousin mara kapaiwai in . wa-lili-caka na liga to swing the arms, as in soldiers marching. idiom: (vulgar) p olo lili (or) vakalili soresore ineffectual man or boy, lit. balls (testicles) drooping down, sometimes called out in teasing lako tu o p olo lili! there goes hanging balls !",too_short_or_empty|length_ratio_high,211.0,False,1.0,0.14084507042253522,0.0,0.014084507042253521,2
dictionary,fj->en,lasu,"n., adj . false, lie, falsehood, liar. lasulasu n. lying. lasulasu adj . fake. p arof ita vakailasu false prophet. lasu, lasutaka v. to lie, to lie (about something) or to lie (to someone). kua ni lasutaki au! don ’t lie to me! na ilavo lasutaki the counterfeit money. lasulasu adj . for a person who is a liar. lata n. herbaceous plant, solenostemon scutellarioides, lamiaceae, commonly refered to as coleus, various colours, red, green, yellow, some variegated, used now as decorative outdoor plants. the juice of deep red coleus is taken internally with the rather naive notion that this will induce menstruation. lata is also used for earache. effectiveness remains unproven. syn. beta. lati, latia v. to form a screen, wall or barrier. ilati kau n. wooden screen. nailatikau is a name that reverberates through fij ian history.",too_short_or_empty|length_ratio_high,208.0,False,0.0,0.20588235294117646,0.0,0.022058823529411766,2
dictionary,fj->en,if,"it were of little value. in the bible, soso means earth, as in the burial service. sa soso na nomu isulu. your clothes are muddy. isoso . n. cluster (fruit, nuts such as wi, tarawau, dawa, tavola), shoal or school (of fish). syn. tausoso. soso . n. (medical) carbuncle, one or more very deep , painful boils that begin with a cluster of pimples. some fij ians believe this occurs most commonly on the back and neck.",too_short_or_empty|length_ratio_high,207.5,False,0.0,0.2702702702702703,0.0,0.013513513513513514,2
dictionary,fj->en,as,"a vine climbing trees with leaves only at the top of the plant, and aerial roots grow down to the ground. syn. (cakaudrove) mere. walai n. entada phaseoloides. heavy forest rope. see walai, separately, below. wa loa n. rhizomorpha sp. black, shiny, formerly used for “kilts” or “skirts” for men and women . syn. sausauwai. this and divided plantain leaves made the commonest forms of dress for early fij ians. the",too_short_or_empty|length_ratio_high,206.5,False,1.0,0.2571428571428571,0.0,0.0,2
dictionary,fj->en,igu,"n. force of effort with powerful motivation. e kaukauwa na nodratou igu. their powerful force is strong. nomu igu! give all your effort ! (yelled at athletes). gudea vakaigu to shake it vigorously, energetically. igu matua diligent, diligence. vinaka na igu matua . thanks for trying hard. vagugu, vagugutaka v. to hum, as of a melody, usually when the words have been forgotten. gu, guta, gutaka, guraka v. to apply effort. gu vakaukauwa to try hard. guta vakaukauwa to try hard for it. guraka! really go for it ! idiom: lai guguraki v. go to the toilet (to defecate). this is socially polite usage, more common in the",too_short_or_empty|length_ratio_high,206.33333333333334,False,0.0,0.2761904761904762,0.0,0.0380952380952381,2
dictionary,fj->en,wai,". n. water. e dua na bilo wai a cup of water. wai droka (or) waidranu freshwater. wai ni gunu drinking water, wai tui saltwater. waiwai oil. syn. (tonga) vai. idiom: wai ni vanua ceremonial term for yaqona. idiom: gunu wai ni bele to be reprimanded. idiom: wai ni diva, sega ni kabita. the stuff of dreams, never achieved. wai . n. medicine. vale ni wai n. medical clinic (usually without hospital facilities) where medicines are dispensed. syn. (tonga) vai. idiom: e sega na kena wai. there is no solution for that (problem), lit. no medicine for that condition. sardonically, may refer to love having no cure.",too_short_or_empty|length_ratio_high,203.66666666666666,False,0.0,0.14285714285714285,0.0,0.11428571428571428,2
dictionary,fj->en,up,"the oven. cele, celeva na lovo carefully part and open up the cover-leaves. qe, qeva na lovo remove contents of lovo. kili, kilica open up the lovo and remove cooked food. sa buta sau the ovencontents are undercooked due to a witchcraft spell. buta droka undercooked. qulali over-cooked, root-crops baked too hard. syn. (rewa, beqa, kadavu) irevo. idiom: cara lovo e macawa bald on the crown of the head.",too_short_or_empty|length_ratio_high,202.0,False,0.0,0.20833333333333334,0.0,0.041666666666666664,2
dictionary,fj->en,na,"kai to gather the mussels. sili dri to gather, dive for dri. sisili bathing . era sa sisili tiko na gone. the children are bathing. veisilimi swimming for fun (qalo swim with a purpose). wai ni sili n. bathing-water. wai ni sili n. creek used mainly for bathing. silivata to swim with (clothing worn, knife, warclub, other person). laki sisili ki na savu to go swimming at the waterfall. lai sili to go",too_short_or_empty|length_ratio_high,201.0,False,0.0,0.2191780821917808,1.0,0.0684931506849315,2
dictionary,fj->en,ia,". (or) ia ka but, used as a conjunction (isema) in a sentence. au via lako ia sa sega ni rawa. i want to go but it is not possible. ia, iataka . v. to take place, occur, to be performed or done. sa ia tiko na bose the meeting is taking place. iataka na meke to perform the exhibition-dance. iauwe! emotional interj ection, when a person is surprised, amazed, fatigued, suddenly sorrowful. syn. oiauwe.",too_short_or_empty|length_ratio_high,200.5,False,0.0,0.22972972972972974,0.0,0.08108108108108109,2
dictionary,fj->en,au,"i (or) me. pronoun, st person singular. as the subj ect of the sentence it can become oi au or o yau. preceded by a vowel it may become yau: raica e dua vei keirau, o seru se o yau. see one of us (two, exc. the one being talked to), either seru or me. following the particles me or ni it becomes abbreviated as meu and niu, sometimes seen as me ’u and ni ’u. syn. (tonga) au. (colo east, namosi) ’u.",too_short_or_empty|length_ratio_high,199.5,False,0.0,0.2289156626506024,0.0,0.08433734939759036,2
dictionary,fj->en,as,"useful in the treatment of cancer and other ailments. the fruit is antiseptic but other medical properties are unproven. polynesian names are variants of noni. kurabui adj . surprised, amazed. veika veiva-kurabuitaki amazing things. kurabuitaka to be amazed at it. kurabui, kurabuitaka v. to be surprised at something. sega ni kurabuitaki na nomu digitaki. not surprising that you have been chosen.",too_short_or_empty|length_ratio_high,199.0,False,1.0,0.3114754098360656,0.0,0.04918032786885246,2
dictionary,fj->en,wa,"yaka n. peuraria lobata, papilionaceae (or fabaceae), edible long roots, flesh dirty white in colour, eaten mostly as famine food that can be eaten raw. stems useful as cordage, formerly used for fishing nets. cattle eat the leaves and the leaves are reasonably tasty to humans. new shoots in sept., oct. hairy stem, three-leafed, flowers white tinged with purple. grows wild. syn. (colo) wa sara.",too_short_or_empty|length_ratio_high,198.5,False,0.0,0.19696969696969696,0.0,0.0,2
dictionary,fj->en,dreu,". adj . ripe, ready for eating (usually fruit, including breadfruit). vakadreutaka to ripen fruit (leaving it in sun, or enclosing in bags). veidreu children's game of touch and chase, often played in the water. boi dreudreu smells ripe. fij ian do not necessarily prefer very ripe fruit, and will often reject it if there is any bruise or any insect damage. dreu . (nait.) n. baa. naitasiri was a major producer of baas for export as organised by the british. after independence this export industry died due to failure of responsible marketing with quality control. dreu ! familiar, informal and friendly form of address between people of nadroga and cakaudrove, often used between men and women, with a smile. macuata people use the more full expression draka dreu! meaning sweet lip s!",too_short_or_empty|length_ratio_high,197.25,False,0.0,0.2558139534883721,0.0,0.0,2
dictionary,fj->en,tobe,". n. traditional “curls” of hair hanging down on one or both sides of the head as a sign of a virgin girl. tobe . n. by extension, pigtail or ponytail as worn by man or woman. tobo, toboka v. to catch, seize, capture (person, animal). na lairo, tobotobo rawarawa ena bogi buto the land-crab lairo, easily caught in the dark of night. as an anglicism, one speaks of catching the bus. idiom: tobo koki try to “pick up” girls, lit. catch parrots. vakatobo-i-cu, vakatoboicu-taka v. to turn up side down, bottom up, so to speak . tobu n. pool, pond, bay. torobu very small pond or tidal lake. tobu ni qalo swimming pool, tobu ni sisili bathing pool, swimming pool. titobu deep. toci, tocia v. to smooth off with sharp blade, as tocia na voivoi to cut off spines from the edges of",too_short_or_empty|length_ratio_high,193.75,False,0.0,0.21379310344827587,0.0,0.027586206896551724,2
dictionary,fj->en,kavu,"v. to be blown about by wind, as sand (nuku) might be, or dust (kuvu). kavukavu adj . dry (skin, as on face, from exposure; throat, as when suffering from a cold). kavu n. edible fish, a rock cod, grouper, sea bass, j ew fish, promicrops lanceolatus. that can grow large, to , pounds and a length of feet according to rob wright. more commonly , large ones might weigh lbs and extend to seven feet in length. kavu now mainly classified as a couple of species of genus epinephelus. see kasala. kavuru v., adj ., n. to crumble, crunchy, crunched, crumbs, broken into pieces, crushed, from vuru, vuruka. by ext., kavuru n. butt, stub of a cigarette. ka ni kavuru ash-tray. see kavoro. idiom: kere kavuru beg for crumb s, beg for food, but more commonly, to cadge a cigarette.",too_short_or_empty|length_ratio_high,193.0,False,0.0,0.2608695652173913,0.0,0.014492753623188406,2
dictionary,fj->en,yaws,"caused by a sub-species of the same spirochete. tona n. gonorrhoea. there is no clear distinction in the minds of many younger fijians. coko, cokota . v. to catch (fish on line, in net, in trap, animal in trap or by spearing, person by some trick). in the highlands spears were used for pig-hunting but not for fishing. sa coko kina o koya. he/she is implicated, caught up in that. coko, cokota . v. to wrap up and tie a parcel, usually food or firewood, with leaves (such as via, vuti, balabala). cokota na idrekedreke to wrap and tie the parcel (to be carried on the back of the person or horse). me coko na laca. furl the sail (of a boat). cokoi, cokoya v. to tie up, as in closing certain types of basket such as the idrekedreke, that is borne on the back.",too_short_or_empty|length_ratio_high,190.0,False,0.0,0.3561643835616438,0.0,0.02054794520547945,2
dictionary,fj->en,a,". n. mummy, mum. syn. nau. a levu auntie, elder sister of mother. a lailai auntie, younger sister of mother. for fij ians such aunts are virtually as close a relative as the mother herself.",too_short_or_empty|length_ratio_high,189.0,False,1.0,0.29411764705882354,0.0,0.0,2
dictionary,fj->en,basi,"(eng.) n . bus. waraka na basi. wait for the bus. vodo e na basi. get on the bus. calata na basi. miss the bus. na ikelekele ni basi the bus-stop. basiteni n. bus stand, often referring to a central bus stand in town. idiom: “tailevu no leqa, no basi, paidar”. this is a proud exclamation, vaunting the qualities of tailevu. a curious tri-lingual saying (english, fijian, hindi), lit. there ’s no problem in tailevu. if there is no bus we can walk. the notion is that tailevu is a relatively flat province. if there is no bus one can walk almost anywhere. idiom: qarauna o na sega ni “vodoka na basi ni lokia! an apocryphal, legendary rumour has it that ro lala exclaimed this to her husband ratu kamisese mara, lit. “be careful or you won ’t climb on the",too_short_or_empty|length_ratio_high,188.75,False,0.0,0.2323943661971831,0.0,0.07746478873239436,2
dictionary,fj->en,bau,"island. e vasu ivei o iko ? to what place are you vasu? i.e., what village does your mother come from? vasu, vasuta v. to ask for (something), as in the kerekere custom, where it is virtually impossible to be refused. a special form of demand is that of the traditional vasu (see above) who could in former times, take anything from the maternal uncle without even asking for it. a chiefly child might make very great demands. remts of this custom persist. vasua or vasua dina n. giant clam, tridacna derosa. e dua na matau vasua ten vasua clams offered at a",too_short_or_empty|length_ratio_high,186.0,False,0.0,0.3106796116504854,0.0,0.038834951456310676,2
dictionary,fj->en,no,"pots existed. highlanders never boiled food; they used bamboo containers to steam it, or they simply grilled it. vakariri, vakaririga v. to cause certain foods to be boiled in water, formerly in a clay pot ivakariri. in lau, cook (in a pot or pan), not necessarily boiling. ririko, ririko-taka v. to be apprehensive or anxious about (something), fear what may happen.",too_short_or_empty|length_ratio_high,183.5,False,0.0,0.27419354838709675,0.0,0.0,2
dictionary,fj->en,was,"anciently imperative to have an ear-plug. sau-lili pendant ear-ring. sau-kabi ear-ring that is set on the ear by a screw or clamp. daliga rogorogo very keen hearing. dalidaliga, dalidaligana v. to listen closely, attentively. vakatudaliga to pay attention. syn. (tonga) telinga. close cognates of this word appear throughout the pacific, even among aborigines of taiwan idiom: tara na daliga-na of children, to dare to fight by touching or pulling the opponent’s ear. a sharp , painful pull on the ear is a common punishment for a naughty child.",too_short_or_empty|length_ratio_high,181.66666666666666,False,1.0,0.2765957446808511,0.0,0.02127659574468085,2
